username,tr,rank,glicko,rd,apm,pps,vs
akayooo,22611.778754281284,x,2743.963561567987,62.71399662997774,118.91,2.84,255.32
anotherlevel,22610.390010007657,x,2742.4322270047946,61.035206038192776,109.69,3.03,232.87
yuan_0726,22610.250292620894,x,2742.7955740398656,61.65496230980831,127.02,2.8,254.36
rald531,22596.064576004457,x,2740.910894366001,65.44192458447229,124,2.55,242.12
hb16,22595.95273584471,x,2739.839307758185,63.86361408613995,111.53,2.34,234.83
zaxx,22589.863373712145,x,2738.2628196085407,64.31010575861723,123.75,2.91,260.57
gila,22588.699562295824,x,2746.2087223314356,76.85698069910798,113.93,2.54,234.06
lukasdrakon,22586.275017809865,x,2750.6983639199634,84.66095194018749,111.28,2.35,238.61
ekammo,22583.733549449767,x,2743.4216513639667,86.96719169396256,111.42,2.86,241.63
takat,22580.88541403478,x,2733.982052006194,61.96595248549638,131.84,2.84,263.62
ashibara,22579.811137431556,x,2749.0566765771355,85.18229030476705,122.1,2.53,254.3
khang123a,22577.33575507987,x,2733.149272396288,62.34881469877581,119.7,3.06,242.66
reisen_64,22576.94956475003,x,2736.085799752018,76.01308990545924,122.79,2.79,252.76
dar-weenies,22572.547296365243,x,2731.2273581035024,61.637310387925645,120.58,2.85,243.22
einz,22570.386897449232,x,2730.412633675962,72.39466201506735,114.64,2.9,242.14
atik,22568.999222883926,x,2730.1569567997567,61.64937481840313,98.64,2.42,218.9
marrius-mabangis,22568.61463275765,x,2731.937279721733,64.55750591644559,120.53,2.94,239.6
nakirigumi,22567.67938547607,x,2736.6705892577074,72.19385059015275,99.47,2.01,215.38
deep4amthoughts,22563.13350463978,x,2750.0844210386476,94.26734350573581,117.36,2.37,245.93
kingdotory2,22556.52122133681,x,2731.0638517467196,68.82816905491383,126.42,2.98,252.75
enzuuuuuu,22551.592048441973,x,2725.052101126153,61.899447404594504,119.53,2.78,247.33
rateaaa,22551.22528721276,x,2741.1178185248327,89.39405145189426,125.14,2.83,248.62
lqwerty,22547.785605305617,x,2724.6269448533385,63.011093434539205,102.27,2.29,227.14
chillhopper,22545.5233517344,x,2723.113088468588,61.727607138956415,108.74,2.22,232.49
mattrnim,22545.481202518895,x,2727.900358937547,69.093755622913,109.19,2.81,240.82
shawngumazu,22545.0917207781,x,2723.4886134321423,62.50673595514356,117.24,2.96,239.21
tetris_tv,22545.063748696535,x,2723.0596008023667,61.85830090005394,114.2,2.66,249.77
hgthh8,22542.33584214394,x,2723.2503590441684,63.416162850356,110.97,2.55,230.93
daarkk,22541.049361648245,x,2724.681652290862,68.21056178603949,114.9,2.84,236.55
memeem,22540.32891505241,x,2726.637322884916,88.53600231940369,113.62,2.45,241.95
pancakes,22539.415831498238,x,2723.550621373306,70.2278206504991,122.87,2.96,254.03
svenne,22539.369773183927,x,2721.5283858072553,64.13467346179951,109.66,2.86,223.66
vivace,22539.21962145426,x,2721.312244270435,61.87054922437496,118.16,2.55,247.28
neko_kissne,22539.01539945316,x,2725.967719040901,77.11689774916509,119.48,2.94,240.18
setsuhana,22535.355272580313,x,2720.1081221161176,74.7998165885144,136.22,3.56,269.63
relu,22534.44761551022,x,2719.812239247967,61.76258981949836,113.42,2.38,241.55
tetres,22531.008925711634,x,2739.461892680217,93.04785306917849,120.46,2.93,236.54
icant,22530.807981877035,x,2718.9983872344474,70.1878034850938,112.35,2.7,228.61
9mi9mr,22528.786267202086,x,2719.635270753024,64.10444013480281,123.23,2.93,242.72
21u92,22528.454724873758,x,2717.9186012646073,61.605294120185846,111.68,2.53,232.2
eawowa,22524.674821938774,x,2716.6310743024646,80.35806474550964,129.12,2.66,255.13
riowo,22522.566136577017,x,2718.4018048710686,65.06697011702606,121.34,2.88,248.02
touhou_project,22522.456341662037,x,2716.051200783094,61.483977483571465,114.86,2.66,253.08
_sirius_,22522.351536567174,x,2716.440507592263,65.13538088218456,124.76,3.08,255.66
zerie,22521.23791087407,x,2716.0372391788123,62.02458104922486,119.94,2.61,243.37
klein199,22518.94946614893,x,2715.4060581112976,62.10204669512575,112.64,2.29,239.04
haydedanny,22518.91780846194,x,2715.449634031712,62.18415095007803,118.74,2.84,235.23
zyload,22512.3022886693,x,2713.238532189357,61.8033751138185,119.08,2.72,227.15
aguywithout1,22511.134013075567,x,2725.0584012209083,80.44351980493042,126.86,3.08,254.47
shinfis,22508.54573307254,x,2717.4020814598016,72.95228964457418,122.8,2.83,254.77
latale,22507.84919158893,x,2718.697799233364,93.25612943693785,122.27,2.76,251.14
thevazquez,22506.671466033935,x,2722.926698822878,79.23236565739737,121.33,2.77,254.12
jermy,22506.159656976604,x,2717.185656181938,70.70821208238148,102.48,2.39,222.47
grippa,22505.699037050686,x,2711.29247907596,61.81949231684739,111.43,2.64,246.36
grostymito,22505.150808313832,x,2724.6128921891705,82.46926993754734,115.23,2.57,240.13
myon_kys,22503.78029377521,x,2710.781218957462,61.906904558100294,98.17,2.01,219.55
-547-,22503.304967416003,x,2710.198601008481,61.2194426582289,128.88,3.13,247.43
93247598132475,22503.165165107966,x,2710.8242254905363,62.25631006145594,110.73,2.46,233.4
sunday,22501.86824496218,x,2718.5151205789725,74.69426046022092,134.29,3.28,252.73
hogefoot,22501.73440397753,x,2711.3173600971213,63.6782986708784,120.27,2.7,239.93
goorumi,22499.681956152934,x,2709.4873269875316,61.77751454806908,99.47,2.78,205.94
lishian,22498.782757031164,x,2709.40531399716,62.062701358949575,110.22,2.61,226.44
thelegend123,22495.163891184853,x,2708.03441358722,61.589682197025446,118.54,2.73,238.06
operator,22493.14327727179,x,2707.4158019867955,61.55289162216594,106.78,2.87,231.32
gavorox99,22492.94022616608,x,2707.3254615686883,64.50525075695982,88.49,1.89,206.22
silenzo,22489.278240736952,x,2707.0050098621377,62.68375732442519,119.34,2.85,247.71
mochisharvey,22489.033002854536,x,2706.143300994393,61.45355550151713,106.91,2.22,222.03
clownpiece,22480.373911075207,x,2703.9857833694064,62.050398591903665,120.69,2.76,253.01
invisible,22477.756222631593,x,2703.2986455115647,62.17385899309841,106.1,2.69,221.09
rainbolted,22474.114538600825,x,2702.80169370751,63.060060784219246,114.62,2.43,225.82
atlar,22464.591901812466,x,2699.8559670736718,62.797101507223104,123.17,2.87,251.29
undyingfire,22458.37868325688,x,2697.271341433376,61.57782182233561,113.49,2.71,242.38
gumveauo,22455.80131290086,x,2696.748691672285,61.93052405680396,110.35,2.43,231.87
cornloaf,22445.328783426616,x,2694.7744069552195,63.5867885420102,115.78,2.52,238.13
earthquake,22439.447279367272,x,2692.0661317519725,77.9988559214319,104.63,2.37,224.57
_i-_-i_,22437.47908557447,x,2692.6375968259026,68.78667629019316,99.77,2.18,222.16
pentag,22432.3004500682,x,2696.687649749457,72.43393868493004,115.08,2.49,244.33
kyuukyuusha,22431.957286645837,x,2689.8284866319045,61.867330119993966,106.72,2.32,234.67
guineapig25,22425.643102462218,x,2689.0721862003343,63.52772568913245,119.8,2.88,243.3
fuzzylaser,22422.464717598843,x,2686.6846553520354,61.199389118131705,118.53,2.92,253.69
espergifts,22418.37451312165,x,2686.758507846972,63.15989822774071,129.9,3.56,252.41
xepher,22411.946918122547,x,2683.677954647314,72.19109063067643,113.02,2.63,238.1
pugsleythegeo,22407.996304263022,x,2686.639971980347,67.62996568444589,116.63,2.67,233.38
sonchae_,22405.578428471723,x,2682.2212069271463,61.75215653590313,112.08,2.7,233.87
ho-oh,22401.531351351012,x,2685.152153566125,75.18346388791842,95.49,2.15,215.54
ricecon,22390.707540456606,x,2677.931097704883,61.62854267383684,108.71,2.51,237.57
elaina_,22389.85467293833,x,2677.552986545762,61.41059966038967,115.44,2.67,238.49
tentt,22386.500296659462,x,2676.6030929174644,61.404748960160425,102.24,2.68,220
azuuuu,22376.563827973725,x,2674.32157571417,62.222065593529344,116.92,2.64,242.85
ordinarynoob,22376.195857205992,x,2673.842025172423,61.623820301414796,106.13,2.41,227.49
erloz,22374.219606035836,x,2673.4295959460333,61.85007538938071,108.51,2.58,224.53
algebruh,22370.153160105576,x,2672.7681717448986,62.6115102523289,118.57,2.74,247.11
jikal,22369.359996410192,x,2671.9490070821316,61.661356040004655,109.88,2.86,245.41
iljain,22368.573376417717,x,2671.590322524024,61.44075082672079,106.61,2.43,215.31
azetatouwu,22355.401686068904,x,2668.145569018356,61.81130034620978,118.59,2.9,243.73
braxybra,22354.024301124093,x,2667.6284265540908,98.59778184072994,112.97,2.41,235.71
churro,22351.55737488075,x,2667.166306486014,61.955657069221914,109.98,2.8,229.35
madcausebad,22350.45097453478,x,2678.3307534552705,80.0505454830059,119.49,2.71,241.51
meditation,22348.295864297626,x,2671.6090476871505,70.4526713924871,119.59,3.08,229.11
666nimabi,22341.09815158223,x,2673.2926653829563,76.25755585756269,111.29,2.73,232.96
giyeon,22340.393064357413,x,2675.5833982837444,81.14814350318876,125.23,2.98,252.37
travis851,22338.9455542992,x,2677.707062854174,84.0808501635806,114.75,2.45,242.25
rayfish,22335.0541833343,x,2662.852822693751,62.372096930354935,112.28,2.71,230.93
yauna,22330.128478595558,x,2661.3462960666293,62.136494543393404,105.28,2.43,229.21
skyfire,22329.140067979493,x,2660.718723367294,63.56705970472785,115.02,2.52,238.72
kakat,22317.986052724886,x,2658.1551790698304,62.375015033966925,103.7,2.44,217.49
minami,22312.489442516788,x,2677.6283836912353,95.32097991714181,118.87,2.69,241.63
vectorcalculus,22303.046236620758,x,2653.4508692039763,61.38144547485707,114.55,2.69,233.79
explode-arena,22301.86452819569,x,2674.370990711714,98.8355373877194,117.74,2.77,244.27
mjliam,22297.925677696476,x,2652.315881838953,61.80057549758038,111.49,2.72,230.55
windowsupdate,22296.54839648618,x,2653.4328144321057,64.20222410541275,110.05,2.52,227.17
asceri,22296.342156804272,x,2652.0774179379778,62.11079585232151,120.84,2.63,239.66
aox,22295.915208512208,x,2652.458115709442,90.91133779068078,113.91,2.63,236.87
kisun,22295.228479852773,x,2651.7725665545768,62.107642526305476,109.63,2.65,225.58
mlpiggy,22294.16217267732,x,2651.0822961866515,61.46166662990889,103.84,2.36,227.36
jade-d,22290.34118364948,x,2651.7622691504957,64.23039857167132,110.14,2.46,227.67
diggity_dawg,22285.965585847815,x,2648.722160786491,73.24109935754174,122.7,2.86,251.27
milan9135,22284.228102890193,x,2653.5880981187224,69.82076092597936,109.4,2.6,235.21
singularity36,22282.573729497457,x,2663.286812540251,86.86340454841267,121.83,2.61,247.87
ninj,22279.2659367018,x,2654.209738313133,72.96174025863428,112.73,2.31,241.97
dragonite,22275.1681937159,x,2647.2749584077283,63.61985368554457,105.17,2.64,225.58
rydertk,22274.579443460603,x,2646.178190298889,62.1038786909104,110.22,2.75,238.09
iamjorj,22272.348659488118,x,2658.549988243358,89.8037159054206,114.9,2.34,231.85
t8t,22271.57378327388,x,2661.184203720331,93.2644542395871,129.06,3.17,267.41
remmexregret,22271.28461159787,x,2645.048205230193,61.712133541667136,103.46,2.31,215.43
alsoknownas,22266.509586703552,x,2644.405593948459,65.75255124136234,111.29,2.58,233.64
arjun1,22265.48035481694,x,2654.633119149318,79.56327818693993,108.41,2.66,222.71
c0ldwind,22262.806589657695,x,2642.5685870643892,61.387469383640244,110.14,2.9,231.47
guger,22258.475343097885,x,2641.5356134201866,61.59617638547573,110.09,2.61,229.42
flowerpetal,22253.222689252776,x,2640.235378790646,61.76812621851195,108.64,2.36,227.79
gaminforv2,22247.50791003033,x,2638.5319027482883,61.48036240648623,105.97,2.52,235.41
cosmicwolfe,22244.120876336863,x,2637.5062382013025,61.28073559318825,105.91,2.59,230.37
astra_l,22240.61345915651,x,2636.564953588567,61.268571640411274,100.19,2.17,211.99
eicosanoid,22234.83681746499,x,2646.781143330209,93.18487921656791,108.52,1.89,235.54
perhaps123,22231.614755948245,x,2635.682161485277,66.72392298243734,114.7,2.55,237.28
suzukawa,22228.346964036366,x,2633.26709949849,61.19987025908552,105.05,2.78,202.8
testplaying,22226.70214926917,x,2633.7794223435058,62.74616956723403,113.08,2.58,228.41
snowyryoshi,22225.974862651645,x,2636.1367668533426,66.89085106457586,109.83,2.22,227.49
matek,22225.230178325794,x,2642.8400978534464,77.99102160523661,116.29,3.03,234.55
timmynub,22224.93401394139,x,2637.789185617343,70.01005781543732,115.23,2.86,238.88
kp019,22217.623525892308,u,2630.4077730713925,61.157455416910075,103.79,2.55,213.83
mezameru,22216.116668962175,x,2644.059230279243,83.78827714870454,126.16,2.82,252.92
countkoala,22216.06525490911,x,2631.0007719923333,65.7981376904672,109.25,2.25,229.43
yuio,22215.80553763457,x,2630.274403613347,61.723144347467915,110.91,2.4,236.94
resmach,22214.32505433437,u,2630.1745119757434,62.19758534141899,114.58,2.55,234.42
pj4000,22210.428009384726,x,2628.363856703465,60.912796861001524,101.66,2.2,212.98
acc100,22206.589916799603,x,2628.557677219421,62.88110533636332,111.96,2.42,231.57
pj0814,22204.79375013372,x,2627.179931440074,70.39765542845976,102.09,1.94,216.97
ping7731,22203.980019799936,x,2627.152273616107,61.702180243872796,115.77,3.01,234.65
woshizhazha120,22197.27324851594,x,2625.4042542790003,61.71704512954395,110.68,2.88,224.75
beach,22192.638087784122,x,2624.277510792008,61.856468794565004,112.02,2.65,233.54
rx580-2048sp,22189.70303204443,x,2623.884357756245,62.468744692993,107.83,2.35,228.54
agamer2,22186.52775455585,x,2625.892887253689,68.11042577317745,107.46,2.5,217.95
originsnoire,22185.288508360693,x,2623.0680444946825,63.01808279841915,103.92,2.37,214.61
tysoning,22184.712481310948,x,2644.478587566136,97.55419060784344,121.81,2.96,244.55
cats,22183.96577089978,u,2621.934699203296,61.72250845952174,109.33,2.4,234.03
blahblahboar,22181.91570766677,x,2628.306556162093,85.99045804461943,122.28,3.19,250.25
circu1ation,22180.84520937988,u,2630.040401365134,76.24373764888993,146.71,3.14,272.41
csdotnet,22178.884458721994,x,2622.103131236739,71.16965595877465,104.46,2.28,226.25
13asuu,22178.244748388603,u,2620.235613943205,61.374300021317644,92.82,1.95,196.87
s14miz,22177.167951393247,x,2624.171318415659,68.28234741204764,112.9,2.52,238.03
yuuren,22165.717560223737,u,2616.982800538586,61.36188546080602,117.6,2.65,239.6
unommed,22165.154641879522,x,2630.272615222332,84.19682514125984,113.31,2.65,237.38
araara5555,22164.262603411327,x,2620.6932925197566,85.07418104283693,114.08,2.51,230.72
jaykob,22159.613884787705,x,2625.6958866587242,81.15721805784793,112.28,2.68,238.65
rediswhatisee,22159.400103504704,x,2633.25858581,94.93919777388386,110.41,2.64,238.02
cozyglow,22157.719179533866,u,2615.1922402554123,61.813212399720335,111.9,2.98,226.71
interogator,22155.433650853327,x,2615.3299102369238,64.01186612326404,105.48,2.46,226.67
kopatz,22155.19035233194,u,2616.3952415009016,64.86950667577891,117.08,2.68,248.67
mini3x3,22154.395445922994,u,2614.18704308781,61.56656327158793,97.89,2.09,220.31
inas_p0,22152.117018438996,x,2613.436998947691,68.29539697423172,117.85,2.85,234.58
santi,22152.1052969726,x,2631.198937452289,96.09201013375929,112.06,2.53,228.85
ibu1104,22152.07995075206,u,2613.7972929522375,61.90672122049788,110.03,3.02,219.01
cloudsolid_,22144.80102544752,u,2615.9853222767056,68.58751789707485,111.45,2.65,240
skelly,22143.676307630503,u,2611.667492553366,61.952266924960654,112.85,2.58,236.18
rithsagea,22131.277349028256,x,2619.358421043711,83.73929767951707,110.54,2.62,237.56
true_phoenix,22129.723452535723,u,2612.7158102555977,69.56532489474891,115.48,2.78,226.6
ordol,22129.299511259273,u,2607.6041601890165,61.30734499604896,118,2.56,232.84
deymmos,22126.147791510833,u,2607.982816098002,63.26662015339445,112.01,2.52,242.54
qob,22121.913086217523,u,2605.921253782076,61.63413522582142,113.41,2.83,229.41
kamililbird,22121.39273456863,u,2605.946458010264,61.89563755641684,100.59,2.31,214.38
26_,22121.218164178732,u,2612.8550241307735,73.35223676033556,103.22,2.79,213.59
jdkrx,22112.375676222237,u,2604.543296372829,63.36480874108042,112.91,2.55,231.72
xyzhii,22103.917879143286,x,2603.9273615603934,93.89297015567038,101.12,2.51,225.66
wwwww894,22096.94733224909,u,2599.536900726959,61.517513955210774,110.85,2.67,229.14
ksnhsk,22094.091566988765,u,2598.9170451813843,61.68201360523632,111.12,3.05,227.11
minidise,22089.08804756508,x,2605.9145310059157,86.33848151367646,119.54,2.88,245.77
w1k1,22083.54385513852,u,2595.976058194996,61.19020077853527,90.98,2.49,207.39
monkeyboy,22081.38139749343,x,2603.501653286604,87.56486680489282,109.93,2.5,229.32
eltriposo34,22079.463952099395,x,2596.0479035205926,77.01678831993749,104.91,2.61,221.54
berryphase,22078.895327947077,x,2598.503355538583,71.34158211674784,88.43,1.93,193.64
andrew0414,22073.491601135524,u,2593.537351157761,61.313272462812684,105.64,2.39,215.22
mathscuber,22072.558111063423,x,2596.342701390567,81.3858798369107,104.61,2.39,224.78
hapbo,22068.96017471366,u,2610.6852701537828,91.32408563785945,120.13,2.86,247.91
awkcollar,22064.448371319333,u,2591.376068576089,61.46529826113742,99.72,2.19,221.19
elpapuisrra,22061.552574086476,x,2592.688793353106,72.86766340502471,104.98,2.49,224.54
senkari,22060.967478357306,u,2590.57122832996,61.565899254091306,110.08,2.63,228.07
mangel5500,22059.73545100302,u,2590.223932669769,61.496285717113494,99.01,2.85,222.23
lemonih,22058.77822183501,u,2593.824189564346,67.910803725357,111.16,2.52,227.34
fastboba,22058.71478108075,x,2597.484712337868,93.00287574680478,108.98,2.47,235.48
leon02,22055.58510682739,u,2589.4920808867805,61.99546534356536,103.44,2.61,223.32
icelash,22050.98940815427,u,2588.1899433440694,74.71954170976231,122.03,3.04,241.1
yumekui-merry,22049.04423942208,x,2597.585048586991,84.13406923348211,103.55,2.29,225.77
42i196,22048.80761382566,u,2587.4327768862736,61.353492699548625,96.83,1.77,209.76
kissshot,22045.832283350468,u,2586.5919179956986,61.175092525728246,113.56,2.62,223.2
hstk_chiyuki,22045.816511765846,u,2592.514898502118,71.08283340432602,104.4,2.39,232.38
floppyfish,22045.24373415814,u,2593.294066787565,73.61065903132706,110.27,2.28,223.48
corona,22036.713064130083,u,2591.597793895595,87.29880228350925,106.65,2.61,233.04
ft029,22034.83511453378,u,2587.337643188519,66.97644062708451,98.47,2.11,207.24
kdh7558,22033.405642706683,u,2583.931306036231,61.84832157619279,108.95,2.74,221.2
zzyadsn,22030.434191133263,u,2583.4363656232294,62.24406569005397,104.4,2.23,220.26
jogae,22029.59455648547,u,2582.8859883976593,61.66369892123114,110.93,2.45,227.25
teeks,22027.80829498657,u,2595.550342180074,91.43660900942052,116.52,2.59,238.72
sadbif,22027.480005392103,x,2590.9219074673642,95.95373166005294,113.2,2.74,237.67
